Column1;text;iab_t1;classification_google;correct
207;"ALKMAAR Elke week hebben we een column over een al dan niet vergeten Noord-Hollandse voetbalheld; een speler of trainer van AZ, Ajax, Telstar, HFC Haarlem of FC Volendam. Vandaag: ex-AZer Frenk Schinkels. Je zou je natuurlijk kunnen afvragen waarom iemand uit Nederland zich in godsnaam tot Oostenrijker zou willen laten naturaliseren. Maar voormalig AZer Frenkie Schinkels deed het, in 1987, en het heeft hem geen windeieren gelegd: Schinkels maakte zich er geliefd mee, en nog altijd is hij razend populair in het Alpenland. Frenk Schinkels werd in 1963 geboren in Rotterdam en kwam op 8-jarige leeftijd terecht bij de club waar elk jochie uit die stad natuurlijk van droomt: het grote Feyenoord. Maar de kleine middenvelder werd niet goed genoeg bevonden en vertrok naar Zweden. In 1983 zag AZ-trainer Joop Brand het wél in hem zitten en haalde hem naar Alkmaar. Frenk Schinkels kreeg al snel de naam van een jongen met branie en voetbalhumor; Mario Been was niet voor niks één van zn beste vrienden. Zo zorgde hij er eens voor dat het onmogelijk was om hem te wisselen. Spelend met rugnummer 11 lukte het hem om dat nummer voor de wedstrijd uit de bak te halen en te verstoppen. Toen de trainer hem naar de kant wilde halen, was het nummer onvindbaar en kon hij dus gewoon blijven spelen… Schinkels speelde naar behoren bij AZ maar vertrok een jaar later toch naar Excelsior. Daar werd hij op staande voet werd ontslagen nadat hij scheidsrechter Roelof Luinge een harde trap had gegeven. Het was aan oud-AZer Hugo Hovenkamp te danken dat Schinkels in Oostenrijk terecht kwam. Hovenkamp speelde destijds bij Wacker Innsbruck en regelde een plek voor hem bij Salzburger AK. Die club degradeerde weliswaar maar Schinkels had het prima naar zn zin in Oostenrijk en speelde daarna nog bij tal van clubs in dat land. Schinkels had het er zelfs zó naar zn zin dat hij zich liet naturaliseren. Iets wat in Nederland nog voor enige opschudding zorgde. Zelf zei hij eens dat Oostenrijk hem de mogelijkheid gaf om aan een nieuw en beter leven te beginnen. Hij speelde daarna zélfs nog zeven interlands voor zn nieuwe vaderland, dit alles onder het bezielende bondscoachschap van Ernst Happel. Eén van die wedstrijden was tegen het Nederlands Elftal, in 1992. Oostenrijk verloor weliswaar, maar Schinkels scoorde! In 1995 beëindigde hij zijn professionele carrière nadat zijn vrouw en jeugdliefde Esther bij een verkeersongeluk om het leven was gekomen. Later hertrouwde hij en kreeg ie een zoon met de verschrikkelijke naam Romario Ronaldo! Nog een geluk voor die jongen dat hij inmiddels best aardig blijkt te kunnen voetballen. Schinkels maakte na zijn voetbalcarrière naam als trainer. Zijn grootste succes behaalde hij met Austria Wien, waarmee hij kampioen werd en de beker won. En ook al is hij op dit moment geen trainer meer op het hoogste niveau, Schinkels staat nog altijd volop in de spotlights. Hij is voetbalanalist bij de Oostenrijkse televisie, doet mee aan programmas zoals Dancing Stars, en is aan een heuse zangcarrière begonnen: Met Marlena Martinelli heeft hij bijvoorbeeld deze kneiter van een hit opgenomen: Mark van Wonderen Beluister hier de column Eerdere columns: - Daniel da Cruz Carvalho (Dani) (Ajax) - Barry van Galen (HFC Haarlem/AZ) - Klaas Karregat (FC Volendam) - Maceo Rigters (Jong Oranje) - René Osei Kofi (Ajax) - Ton Blanker (Ajax) - Ron Kalderon (Ajax) - Luc Nijholt (HFC Haarlem/AZ/FC Volendam)";Sports;"[""/Sports/Team Sports/Soccer""]";1
229;"TOKIO (ANP) - Atlete Femke Bol zorgde voor de nodige verwarring op de tweede dag van het atletiektoernooi bij de Olympische Spelen in Tokio. In de ochtend, nadat ze zich op overtuigende wijze had geplaatst voor de halve finales van de 400 meter horden, was ze nog vrij stellig in haar mededeling dat ze in de avond niet zou starten in de finale van de 4x400 meter gemengde estafette. Een half uur voor de race kwam eindelijk de opstelling van de Nederlandse ploeg naar buiten en stond toch de naam van Bol prominent genoemd als derde loopster. Vooral dankzij haar inbreng won het Oranje-kwartet bijna een medaille op het nieuwe olympische onderdeel. ""Ik ga niet zeggen dat ik loop als ik het nog niet weet en deze morgen wist ik het gewoon nog niet"", verklaarde Bol na de finale. ""Ik twijfelde wel al een beetje, maar daar heb ik alleen mijn coach bij betrokken. Na de race op de 400 meter horden voelde ik me nog zo goed en heb ik overlegd met hem. Ik durfde het risico te nemen omdat we kans hadden op een medaille. De rest van het team kreeg het pas vanmiddag te horen."" Recordhouder Bol nam de plek in van Lisanne de Witte, die vrijdag in de series had gelopen. De 21-jarige Amersfoortse liet zien dat zij een van de snelste vrouwen ter wereld is op de 400 meter. De Europees kampioene indoor én Nederlands recordhouder liep een razendsnelle ronde, waarin ze van de vierde plaats oprukte naar de eerste plaats bij de wissel met slotloper Ramsey Angela. De 21-jarige belofte leek het Oranje-kwartet aan een olympische medaille te helpen, maar hij zag in de laatste meters nog drie man voor hem finishen en kwam als vierde over de finish, 0,14 seconde verwijderd van brons en 0,15 seconde van zilver. ""Ik zag Ramsey strijden en dat hebben we allemaal gedaan. Je denkt al gauw; had ik maar ietsje harder gelopen, dan hadden we een medaille gehaald. Maar zo is het niet. Het lag niet aan Ramsey en ook niet aan mij. Het is het team waarmee je het doet."" Bol komt maandagavond weer in actie, dan in de halve finales van de 400 meter horden. ers zijn op de Olympische Spelen al in de kwartfinales uitgeschakeld. Oranje verloor in het Oi Hockey Stadium in Tokio na shoot-outs van Australië. Na de reguliere speeltijd was het 2-2. Het betekende het laatste duel van Max Caldas als bondscoach. 1 uur geleden ";Sports;"[""/Sports/Individual Sports"", ""/News/Sports News""]";1
Column1;text;iab_t1;classification_google;correct
1960;In het zangprogramma I Can See Your Voice is het telkens de vraag: kan de kandidaat zingen, of niet? De taak van de jury is om de juiste kandidaten eruit te pikken, maar dat gaat niet altijd goed. Dit duet met Danny de Munk was helaas een misser. Bekijk het fragment uit I Can See Your Voice hieronder. I Can See Your Voice is elke donderdag om 20.3de beste fragmenten en alle uitzendingen van I Can See Your Voice terugkijken bij Gids.tv. ;Education;"[""/Jobs & Education/Education"", ""/Arts & Entertainment/Music & Audio""]";0
2914;, circa 26-30 m2. Nette klinkers. Mag afgehaald worden in het weekend van 11 en 12 september - Type: Klinkers 8 advertenties Middel;Education;"[""/Jobs & Education/Education""]";0
190;“Nee is nee, Sybrand.” Mona Keijzer kijkt haar fractievoorzitter streng aan. Sybrand van Haersma Buma heeft zijn zinnen gezet op een softijsje en houdt niet op met jengelen. “Ik vind het een alleszins redelijk verzoek”, stelt de stampvoetende CDA-leider. “Let wel, ik toon mij reuze bescheiden. U hebt mij in het geheel niet over een overdadige Magnum of een andersoortige lekkernij van het luxueuze slag gehoord. Ik blief slechts een eenvoudig softijsje. Met spikkels, welteverstaan. Maar het schijnt mij toe dat zulks vanzelf spreekt.” “Ik vind het een alleszins redelijk verzoek”, stelt de stampvoetende CDA-leider. “Let wel, ik toon mij reuze bescheiden. U hebt mij in het geheel niet over een overdadige Magnum of een andersoortige lekkernij van het luxueuze slag gehoord. Ik blief slechts een eenvoudig softijsje. Met spikkels, welteverstaan. Maar het schijnt mij toe dat zulks vanzelf spreekt.” “Je hebt net al een glaasje prik gehad”, zegt Keijzer. “Het is nu wel weer even mooi geweest met al die zoetigheid. Bovendien gaan we over een uurtje alweer avondeten.” Een snedig antwoord laat niet lang op zich wachten: “IJsje! IJsje! IJsje! Weldra!” Keijzer zucht. Tegen zo veel overredingskracht is ze niet opgewassen. Ze stopt de CDA-leider een kwartje toe. “Wat een verwennerij valt mij toch ten deel,” jubelt Buma, terwijl hij in zijn kniebroek richting de ijscoman huppelt. Het softijsje valt in de smaak bij de CDA-voorman. “Hiep hoi, deze versnapering behaagt mij in hoge mate,” zegt hij, terwijl hij gulzig aan de inhoud van het oubliehoorntje likt. Mona Keijzer kan een vertederde glimlach niet onderdrukken.;Food & Drink;"[""/Food & Drink/Cooking & Recipes/Desserts""]";0
1860;"Het was twee weken geleden een hele schok in kinderland: de Nederlandse Klaasje Meijer stapt uit K3. En dat betekent dat de twee Ks weer op zoek moeten naar een derde. Bij Jinek vertelt Klaasje over haar vertrek uit de meidengroep: ""Het bepaalt voor een heel groot deel je leven. Ik wil nog zó veel andere dingen doen."" de uitzending van Jinek van maandag 22 februariJinek van 22 februari terugkijken bij Gids.tv. Kindervoorbeeld Lid van K3 ben je echt fulltime, want volgens Klaasje ben je altijd en overal het ""kindervoorbeeld"". Dat betekent dus dat je netjes moet blijven als je wordt afgesneden op de snelweg, zoals Eva Jinek het omschrijft. Klaasje is pas 25 jaar en wil dus ook weleens op stap met vrienden, maar: ""Je moet wel zorgen dat je niet ergens op straat gevonden wordt..."" Bekijk het fragment uit Jinek hierboven. Je kunt de beste fragmenten en alle uitzendingen van Jinek terugkijken bij Gids.tv. ";Food & Drink;"[""/Food & Drink"", ""/News""]";0
3664;Het toerisme op de Mount Everest begint de spuigaten uit te lopen. Vandaag werd op de top de eerste Nutella-winkel geopend. “Binnen de kortste keren is de hele berg gevuld met winkels voor toeristen”, voorspelt trendwatcher Maarten Opveen. “De authentieke ervaring van een weids sneeuwlandschap met een oneindig uitzicht en een paar lijken gaat zo verloren. In plaats daarvan krijgen we een eenheidsworst van toeristenwinkels waarvan de helft alleen bestaat om crimineel geld wit te wassen.” De eigenaar van de Nutella-winkel is het niet eens met de kritiek: “Na zo’n klim hebben mensen gewoon zin in iets lekkers. En dan niet van die vage Nepalese aardappelsnacks. Iets feestelijks. Ze kunnen er ook mini-marshmallows bij krijgen. Het is gewoon een kwestie van vraag en aanbod.”;Food & Drink;"[""/Food & Drink"", ""/Travel""]";0
1087;"Tijdens de Ramadan vasten miljoenen mensen over de hele wereld. Ook rapper Ali B. Hij deelt zondag een fragment van Dokters van Morgen. De dokters vertellen aan presentatrice Antoinette Hertsenberg dat vasten iets heel goeds is voor het lichaam: ""Het ruimt de boel gewoon even op"". Vasten reinigt het lichaam De dokters in Dokters van Morgen staan versteld van de cijfers van een kankeronderzoek. ""Vasten kunnen we gebruiken in de kankertherapie. Als je af en toe vast, kan je lichaam af en toe kankercellen opruimen. Het is een soort reinigingskuur. We kunnen dit denk ik gebruiken in de behanding tegen kanker"", aldus de dokters in de onderstaande video. ""Jeetje, het lijkt te werken"" Maar ook de mensen die gezond zijn en regelmatig vasten zijn goed bezig want je ruimt de boel gewoon af en toe even op, vertellen de dokters. ""Het is heel erg mooi dat je dat dan ziet in getallen. Jeetje het lijkt te werken"", vervolgt de dokter. In de Koran stond honderden jaren geleden al dat het goed is voor de mensheid om te vasten. Veel volgers van Ali B. reageren trots onder de video. Bekijk hieronder het fragment van Dokters van Morgen met Antoinette Hertsenberg, dat Ali B zondag 10 mei deelt op zijn Instagrampagina: ";Religion & Spirituality;"[""/People & Society/Religion & Belief""]";0
5830;"Het Chinese restaurant Golden River aan de Stationsweg in Laren blijft tot het eind van dit jaar open. Dat zegt Alex Wong, de zoon de huidige eigenaar, in een reactie op het bericht dat het karakteristieke gebouw zal worden gesloopt. Wong meent dat er te veel onjuiste informatie rondzingt en voelt zich daardoor gedwongen te reageren. ""We hebben het pand verkocht maar kunnen nog blijven tot eind 2019"", stelt Wong. ""Verder zijn we nu op zoek naar een andere locatie in Laren."" Wanneer het pand wordt gesloopt, is nog niet bekend. ""In ieder geval niet dit jaar."" Lees ook: De Chinees in Laren wordt gesloopt en gaat verder in nieuw pand Dat zijn vader Hemmy Wong bedenkingen zou hebben bij het plan van zijn zoon om het gebouw te slopen, klopt volgens Alex Wong niet: ""Mijn vader zal mij, als zijn kind, altijd steunen in mijn keuzes."" Tegenover RTL Nieuws vertelde Hemmy Wong onlangs over de teloorgang van de Chinese restaurants.30093003! ";Religion & Spirituality;"[""/People & Society/Religion & Belief""]";0
6514;"""Ik heb zoveel moslims zien reageren op de aanslag op Peter R. de Vries"", zegt schrijver en televisiepresentator Salaheddine, vandaar dat hij op pad is gegaan om een video te maken. Bekijk hieronder in de YouTube-video wat Nederlandse moslims zeggen over de aanslag op Peter R. de Vries. ""Hij nam het altijd op voor de moslims. Hij is rechtvaardig. Hij is een goede man. Het is heel spijtig dat het hem is overkomen"", zeggen de jongens in de video hieronder. ";Religion & Spirituality;"[""/People & Society/Religion & Belief""]";0
7144;De gerenoveerde woningen in West zijn niet alleen geschikt voor moslims. Dat zegt woningcorporatie Eigen Haard in een reactie op het artikel Speciale woningen voor moslims gebouwd. Bij de renovatie van de woningen was het uitgangspunt een grote betrokkenheid van de bewoners. Zij suggesties doen voor veranderingen en verbeteringen. Hieruit heeft Eigen Haard een selectie gemaakt. Volgens een woordvoerder van Eigen Haard zijn dit echter geen voorzieningen die speciaal voor moslims bedoeld zijn. In het schoenenkastje kan een ander een boormachine opbergen en de extra kraan kan ook voor de gieter gebruikt worden. Momenteel wordt 50% van de woningen bewoond door mensen met een islamitische achtergrond. Maar er wonen ook studenten en een groep clienten van welzijnsorganisatie Cordaan.;Religion & Spirituality;"[""/People & Society/Religion & Belief""]";0
7536;Vandaag gaat de zondvloed Nederland overspoelen. Om de beschaving te redden worden er door het Ministerie van Binnenlandse Zaken twee van elk soort Nederlander op een ark geplaatst in het IJsselmeer. In de ark worden de volgende soorten opgenomen: Twee Gutmenschen Twee Twitteraars Twee office managers Twee millennials Twee mensen die Wonderwall kunnen spelen op gitaar Twee kassamedewerkers Twee mensen die niet te beroerd zijn om met Suikerfeest langs te gaan in de buurtmoskee Twee hardwerkende Nederlanders Twee zzp’ers Twee babyboomers Twee sympathieke rappers die het goede voorbeeld geven Twee waterpolo’ers Twee videoscheidsrechters Twee voormalige taalnazi’s Twee loodgieters Twee influencers Twee mensen met een jaartje bestuurservaring Twee mensen die thuis een ukulele hebben maar er niet op kunnen spelen Twee afvallers van Boer Zoekt Vrouw die desalniettemin bekwaam zijn in de agrarische sector Twee beweeglijke rechtsbuitens Twee auteurs van Atlas Contact Twee ouderen met identieke outfits Twee mensen die het nog altijd geestig vinden typetjes van Hans Teeuwen na te doen Twee mensen met een verrassend goede kledingsmaak Twee mensen met een basisbeheersing van het Office-pakket Twee EO-presentatoren Twee mensen uit Drenthe Twee vlotte BNN-presentatoren van achter in de 40 Twee vernuftige back-end developers Twee mensen met een migratieachtergrond Twee minister-presidenten Twee taxironselaars Twee schraalhansen Twee mensen die veroordeeld zijn voor doodslag Twee acteurs (onder wie Barry Atsma) Twee medewerkers van de kabelbaan in Valkenburg Twee mensen die hun haring zonder uitjes eten Twee mensen die nog aan het typen zijn in whatsapp Twee keer je moeder Twee archivarissen van de Koninklijke Bibliotheek Twee mensen die niet religieus zijn maar wel spiritueel Twee vrouwelijke voetballers Twee tuinders Twee echte strijders van de blok Twee marxisten Twee migranten met een verleden waar ze liever niet over praten maar die vastberaden zijn hier een mooie toekomst op te bouwen Twee mensen die denken dat het wel meevalt met de opwarming van de aarde Twee gemotiveerde stagiaires voor het animatie-team Twee onbedorven pleintjesvoetballers Twee mensen die karnemelk goor vinden maar ayran best lekker Twee wetenschappers Twee voormalig stadsdichters Twee bewoners van een oude volksbuurt die hun buurt niet meer herkennen Twee tbs’ers Twee ambitieuze starters met een passie voor klantcontact Twee Molukkers Twee mensen die graag virals delen Twee vrouwelijke talkshowgasten Twee tandartsen Twee racisten Twee docenten handenarbeid Twee mensen die hun geboortejaar in hun e-mailadres hebben opgenomen Twee mensen die op zich wel willen neuken met elkaar Twee trendwatchers Twee mensen waarbij de automatische doortrek op de stations-wc gewoon gaat nadat ze klaar zijn met plassen in plaats van tijdens het plassen Twee mensen die dingen verzamelen Twee mensen die het gewoon echt chill vinden om met een fles wijn in het park te liggen Twee mensen die onnodig veel verstand hebben van auto’s Twee mensen die ergens hebben gelezen dat ze slachtoffer zijn van de feminisering van Nederland Twee mensen die zich niet laten definiëren door maatschappelijke constructen Twee Max Pam-lezers Twee mensen die al 30 jaar een seizoenskaart hebben bij Excelsior Twee mensen die nooit eens even kijken of er nog papier in de lade ligt nadat ze iets geprint hebben Twee tv-koks Twee mensen die al minstens een week veganist zijn Twee mensen die vinden dat kunst nergens toe dient Twee stratenmakers Twee interimmers Twee hoveniers Twee mensen met een weekendabonnement op Trouw Twee kansarme jongeren Twee mensen met een modaal inkomen Twee sekswerkers Twee mensen die dit weekend eigenlijk naar een schuurfeest zouden gaan Twee mensen met de achternaam Koeman Twee vakantiegangers die altijd zelf hagelslag meenemen Twee mensen die zich hebben bekwaamd in de kunst van het buikdansen Twee statushouders met een baan Twee mensen die minstens één keer per jaar een heidag hebben Twee mensen die hun latex gimpsuit hebben laten liggen in hun hotelkamer Twee leden van carnavalsvereniging De Pierewaaiers uit Moergestel Twee mensen die op een warme dag liever naar het bos gaan dan naar het strand Twee goedzakken Twee trouwe vrienden Twee BN’ers met een mislukte politieke carrière Twee nihilistische pubers die van hun ouders per se vwo moeten doen Twee onderknuppels Twee bruggenbouwers Twee mensen met een bijzondere hobby die daarmee ooit nog een keer op Man Bijt Hond zijn geweest Twee geboren leiders Twee mensen die zonder schuldgevoel rustig de hele dag Tour de France kunnen kijken Twee mensen die gewoon netjes rechts gaan staan op de roltrap Twee mensen die door hun buren worden omschreven als rustig en vriendelijk Twee KNO-artsen Twee mensen die hun lidmaatschap bij de VARA nog niet hebben opgezegd Twee mensen die nog een kaartje zoeken voor Welcome To The Future Twee mensen uit Hilvarenbeek Twee mensen die ommelet zeggen Twee mensen die oomelet zeggen Twee mensen ;Religion & Spirituality;"[""/People & Society/Religion & Belief""]";0
